Line	Spkr	StTime	Content	EnTime
354	DCB_int_01	564.6569	I understa- my mom was	565.8982
355	DCB_int_01	565.8982	(pause 0.30)	566.1948
356	DCB_int_01	566.1948	um, a single parent [and we grew up] in the projects so I understand, and my mom was very much- she said she would go without	571.6733
357	DCB_se1_ag2_f_02	567.3073	[Yeah.]	567.8620
358	DCB_se1_ag2_f_02	571.9255	[Yeah.]	572.5348
359	DCB_int_01	572.0495	[so that we] could ha- so we would never know what it is to	574.4879
360	DCB_int_01	575.0521	eat, you know never know what it is to be [hungry, never know what] it is to-	578.3695
361	DCB_se1_ag2_f_02	575.5043	[Mm-hm.]	576.1817
362	DCB_se1_ag2_f_02	576.1817	(pause 0.84)	577.0250
363	DCB_se1_ag2_f_02	577.0250	[Right.]	577.6837
364	DCB_int_01	578.6510	You okay?	579.1590
365	DCB_se1_ag2_f_02	579.2713	Yeah I got charley horse. [<laugh>]	582.7569
366	DCB_int_01	580.4278	[Oh yeah I kno- ooh, yes, um.]	582.8249
367	DCB_int_01	583.1011	So I- I [understand that], I understand you don't, you know.	585.4714
368	DCB_se1_ag2_f_02	583.7174	[Uh-huh]	584.2587
369	DCB_int_01	585.6795	Um, so thinking about high school then, you moved to-	589.1611
370	DCB_int_01	589.1611	(pause 0.45)	589.6093
371	DCB_int_01	589.6093	you went to /RD-SCHOOL-4/, what was that experience like?	592.1773
372	DCB_se1_ag2_f_02	592.3758	[Um],	593.2242
373	DCB_int_01	592.3758	[Where is it? Is it-] Where is [Math-]	593.9325
374	DCB_se1_ag2_f_02	593.6964	[it's] in Northeast.	594.6689
375	DCB_int_01	594.6609	Okay.	594.9785
376	DCB_se1_ag2_f_02	595.2812	Okay /RD-SCHOOL-4/-	597.2322
377	DCB_se1_ag2_f_02	597.2322	(pause 0.66)	597.8956
378	DCB_se1_ag2_f_02	597.8956	What year- what year is that when you're seventeen, is that eleventh or twelfth?	601.4086
379	DCB_int_01	602.2416	It [could be either] eleventh or twelfth depending on when you started school.	605.0306
380	DCB_se2_ag2_f_01	602.4389	[Eleventh.]	602.9191
381	DCB_se1_ag2_f_02	605.0521	Well I don't-	605.6615
382	DCB_se1_ag2_f_02	605.6615	(pause 0.72)	606.3847
383	DCB_se1_ag2_f_02	606.3847	Ninth and tenth was smooth,	607.7814
384	DCB_se1_ag2_f_02	607.7814	(pause 0.13)	607.9094
385	DCB_se1_ag2_f_02	607.9094	because that's when my moth- my mother was like very active in my life, like she did everything	611.5908
386	DCB_se1_ag2_f_02	611.5908	(pause 0.27)	611.8645
387	DCB_se1_ag2_f_02	611.8645	for me	612.6529
388	DCB_se1_ag2_f_02	612.6529	(pause 0.12)	612.7769
389	DCB_se1_ag2_f_02	612.7769	that [like-]	613.2211
390	DCB_se2_ag2_f_01	613.0531	[You] was pregnant twelfth grade.	614.4520
391	DCB_se1_ag2_f_02	614.5990	I know.	615.1630
392	DCB_se1_ag2_f_02	615.1630	(pause 0.14)	615.3033
393	DCB_se1_ag2_f_02	615.3033	But it's some stories lining up	616.6144
394	DCB_se2_ag2_f_01	616.6760	[Oh.]	616.9401
395	DCB_se1_ag2_f_02	616.7440	[before] we get to that. <laugh>	618.0546
396	DCB_se1_ag2_f_02	618.3287	So when I turned seventeen is when my mom got really really really really really sick.	622.2277
397	DCB_se1_ag2_f_02	622.2277	(pause 0.27)	622.4999
398	DCB_se1_ag2_f_02	622.4999	Like she wasn't supposed to make it past December of	625.0235
399	DCB_se1_ag2_f_02	625.0235	(pause 1.36)	626.3857
400	DCB_se1_ag2_f_02	626.3857	whatever that year was that I was seventeen. /Is/ [that two-thousand seven?] Yeah two-thousand seven.	630.0806
401	DCB_se2_ag2_f_01	628.3598	[Two-thousand seven.]	629.0851
402	DCB_se1_ag2_f_02	630.5488	So I was living with her and her husband in District Heights,	634.1557
403	DCB_se1_ag2_f_02	634.1557	(pause 0.15)	634.3078
404	DCB_se1_ag2_f_02	634.3078	they had a house.	635.0851
405	DCB_se1_ag2_f_02	635.0851	(pause 0.45)	635.5324
406	DCB_se1_ag2_f_02	635.5324	But me and her husband did not get along because	638.0564
407	DCB_se1_ag2_f_02	638.0564	(pause 0.49)	638.5470
408	DCB_se1_ag2_f_02	638.5470	I felt like he took advantage of her because she was very sick,	641.8895
409	DCB_int_01	642.1206	Mm.	642.5446
410	DCB_se1_ag2_f_02	642.5128	and like would talk to her any type of way just do anything to her and things like that.	646.3230
411	DCB_se1_ag2_f_02	646.6399	And my mother couldn't do anything on her own like she couldn't wipe her own butt, she couldn't	649.8398
412	DCB_se1_ag2_f_02	649.8398	(pause 1.34)	651.1793
413	DCB_se1_ag2_f_02	651.1793	clothe herself, she couldn't- nothing, like she had like the mind of a two year old she would just go in the kitchen,	655.5813
414	DCB_se1_ag2_f_02	655.5813	(pause 0.16)	655.7454
415	DCB_se1_ag2_f_02	655.7454	cut on the stove and	657.1094
416	DCB_se1_ag2_f_02	657.1094	(pause 0.65)	657.7555
417	DCB_se1_ag2_f_02	657.7555	like- and just walk away, and stuff be on the stove, like so you had to	660.8889
418	DCB_se1_ag2_f_02	660.8889	(pause 0.10)	660.9850
419	DCB_se1_ag2_f_02	660.9850	tend to her like a- all the time.	662.6624
420	DCB_se1_ag2_f_02	662.6624	(pause 0.40)	663.0672
421	DCB_se1_ag2_f_02	663.0672	So me and him had got into a heated- oh and then I was getting child support from my dad.	666.3535
422	DCB_se1_ag2_f_02	666.3535	(pause 0.32)	666.6689
423	DCB_se1_ag2_f_02	666.6689	My dad just disappeared after a while.	668.0811
424	DCB_se1_ag2_f_02	668.0811	(pause 0.22)	668.2989
425	DCB_se1_ag2_f_02	668.2989	But he-	668.6630
426	DCB_se1_ag2_f_02	668.6630	(pause 0.18)	668.8431
427	DCB_se1_ag2_f_02	668.8431	the child support was ending.	669.8231
428	DCB_se1_ag2_f_02	669.8231	(pause 0.70)	670.5239
429	DCB_se1_ag2_f_02	670.5239	And so I was like, you know, I need my money to take care of me like my mom can't take care of me and my child support so me and him got into it one day and he was like, well you gotta go.	677.4257
430	DCB_se1_ag2_f_02	677.4257	(pause 0.39)	677.8205
431	DCB_se1_ag2_f_02	677.8205	And like just put me out.	678.8178
432	DCB_se1_ag2_f_02	678.8178	(pause 0.56)	679.3812
433	DCB_se1_ag2_f_02	679.3812	And so,	680.2092
434	DCB_se1_ag2_f_02	680.2092	(pause 0.38)	680.5870
435	DCB_se1_ag2_f_02	680.5870	I'm still going to /RD-SCHOOL-4/, still going to school, so I end up moving with my aunt.	683.5804
436	DCB_se1_ag2_f_02	683.5804	(pause 0.79)	684.3687
437	DCB_se1_ag2_f_02	684.3687	And then I don't know what happened with me and my aunt, but that didn't work out either.	687.8513
438	DCB_se1_ag2_f_02	687.8513	(pause 0.45)	688.3038
439	DCB_se1_ag2_f_02	688.3038	So I moved from my aunt, I went to go- still going to school.	691.6093
440	DCB_se1_ag2_f_02	691.6093	(pause 0.12)	691.7254
441	DCB_se1_ag2_f_02	691.7254	I never dropped out, still going to school.	693.4594
442	DCB_se1_ag2_f_02	693.4594	(pause 0.41)	693.8676
443	DCB_se1_ag2_f_02	693.8676	And then I moved with my friend who lived around /RD-ADDRESS-2/,	696.9010
444	DCB_se1_ag2_f_02	696.9010	(pause 0.44)	697.3412
445	DCB_se1_ag2_f_02	697.3412	but by this time I did get pregnant.	699.0860
446	DCB_se1_ag2_f_02	699.0860	(pause 1.33)	700.4158
447	DCB_se1_ag2_f_02	700.4158	Um, who was I living with when I was pregnant? <laugh>	702.9290
448	DCB_se1_ag2_f_04	703.2371	Girl you got a lot of [living situations.]	705.0590
449	DCB_se2_ag2_f_01	704.0547	[Wasn't it /RD-NAME-2/?]	705.0590
450	DCB_se1_ag2_f_02	705.1272	Huh?	705.4806
451	DCB_se2_ag2_f_01	705.6635	Was it /RD-NAME-2/?	706.4198
452	DCB_se1_ag2_f_02	708.2167	I don't know who I was living with when I got pregnant, it could have been /RD-NAME-2/.	710.8896
453	DCB_se1_ag2_f_02	710.8896	(pause 1.37)	712.2558
454	DCB_se1_ag2_f_02	712.2558	I don't know, it was between, /when I was pregnant/, could have been with /RD-NAME-2/ but then it could have been my aunt /RD-NAME-3/.	716.1076
455	DCB_se1_ag2_f_02	716.1076	(pause 0.45)	716.5590
456	DCB_se1_ag2_f_02	716.5590	But I think both, but when I finally had him,	718.7735
457	DCB_se1_ag2_f_02	718.7735	(pause 0.38)	719.1562
458	DCB_se1_ag2_f_02	719.1562	I was w- living with my aunt /RD-NAME-3/.	721.0971
459	DCB_se1_ag2_f_02	721.0971	(pause 0.46)	721.5573
460	DCB_se1_ag2_f_02	721.5573	But it was like, I would sleep on the couch, my baby sleep on the couch, and was like this not gonna work, so I went back with /RD-NAME-2/.	726.4764
461	DCB_se1_ag2_f_02	726.4764	(pause 0.62)	727.0931
462	DCB_se1_ag2_f_02	727.0931	So I was still in school, so I finally had my son, graduated from high school,	730.2764
463	DCB_se1_ag2_f_02	730.2764	(pause 1.00)	731.2722
464	DCB_se1_ag2_f_02	731.2722	and then	731.8709
465	DCB_se1_ag2_f_02	731.8709	(pause 0.43)	732.2967
466	DCB_se1_ag2_f_02	732.2967	yeah.	732.7169
467	DCB_int_01	733.1811	So,	733.6211
468	DCB_int_01	733.6211	(pause 0.22)	733.8374
469	DCB_int_01	733.8374	do me a favor, move your mic to the middle [of your shirt. No because] you talk with your hands,	737.5804
470	DCB_se1_ag2_f_02	735.3353	[Oh. <laugh>]	736.4599
471	DCB_se1_ag2_f_02	737.5964	[Uh-huh.]	738.1364
472	DCB_int_01	737.7124	[that's fine], I just don't want you to- I don't want it to [hit you.]	740.0586
473	DCB_se1_ag2_f_02	739.6133	[Right.]	740.2080
474	DCB_int_01	740.4017	Um, okay so you had your son,	742.1917
475	DCB_int_01	742.1917	(pause 0.32)	742.5159
476	DCB_int_01	742.5159	and then	743.1802
477	DCB_int_01	743.1802	(pause 0.36)	743.5444
478	DCB_int_01	743.5444	um, when- at what [point did you-]	745.0410
479	DCB_se1_ag2_f_02	744.5088	[When I was going] to UDC too, once I had had him [then I /lived/ with my] aunt. Mm-hm.	748.1317
480	DCB_int_01	746.9432	[Okay you-]	747.5554
481	DCB_int_01	747.5554	(pause 0.55)	748.1077
482	DCB_int_01	748.1077	Okay so then	749.0041
483	DCB_int_01	749.1282	fr- how did you-	750.0455
484	DCB_int_01	750.0455	(pause 0.12)	750.1606
485	DCB_int_01	750.1606	kind of from high school did you go straight to UDC?	752.1576
486	DCB_se1_ag2_f_02	752.1496	Mm-hm.	752.5269
487	DCB_int_01	752.7671	Okay.	753.1897
488	DCB_se1_ag2_f_02	753.3714	So I went straight to UDC but I stopped after the second semester.	757.9380
489	DCB_se1_ag2_f_02	757.9380	(pause 1.27)	759.2073
490	DCB_se1_ag2_f_02	759.2073	Um,	759.9796
491	DCB_se1_ag2_f_02	759.9796	(pause 0.50)	760.4839
492	DCB_se1_ag2_f_02	760.4839	<ts>	760.6239
493	DCB_se1_ag2_f_02	760.6239	(pause 0.70)	761.3243
494	DCB_se1_ag2_f_02	761.3243	um, my sister called me one day and was like,	764.0055
495	DCB_se1_ag2_f_02	764.0055	(pause 0.31)	764.3176
496	DCB_se1_ag2_f_02	764.3176	oh these people have a apartment listing opening up you should go try it out, and it was like, okay.	768.5088
497	DCB_se1_ag2_f_02	768.5088	(pause 0.36)	768.8650
498	DCB_se1_ag2_f_02	768.8650	So me and my friend /RD-NAME-2/ the girl that I was living with, we went to go put our name on the list.	772.6840
499	DCB_se1_ag2_f_02	772.6840	(pause 0.94)	773.6284
500	DCB_se1_ag2_f_02	773.6284	They end up calling me a week la- it was a quarter income,	775.7643
501	DCB_se1_ag2_f_02	775.7643	(pause 0.31)	776.0695
502	DCB_se1_ag2_f_02	776.0695	ended up calling me a week later and I got the apartment, um,	778.9001
503	DCB_se1_ag2_f_02	778.9001	(pause 0.49)	779.3883
504	DCB_se1_ag2_f_02	779.3883	I still wasn't working at this time,	781.1011
505	DCB_se1_ag2_f_02	781.1011	(pause 0.64)	781.7414
506	DCB_se1_ag2_f_02	781.7414	so it was just me and my son, I don't know what I was doing though.	784.3017
507	DCB_se1_ag2_f_02	784.3017	(pause 2.30)	786.5968
508	DCB_se1_ag2_f_02	786.5968	I don't know, but I ended up getting a job at Giant.	788.6685
509	DCB_se1_ag2_f_02	788.6685	(pause 1.05)	789.7195
510	DCB_se1_ag2_f_02	789.7195	So I was working at Giant, at this time my rent was only like twenty dollars. <laugh>	793.9747
511	DCB_se1_ag2_f_04	794.1068	Ooh, [/inaudible/]	795.2681
512	DCB_se1_ag2_f_02	794.5470	[<laugh>]	795.4874
513	DCB_se1_ag2_f_02	795.8556	Like twenty dollars, um,	797.5701
514	DCB_se1_ag2_f_02	797.5701	(pause 0.68)	798.2487
515	DCB_se1_ag2_f_02	798.2487	this when I was	798.7769
516	DCB_se1_ag2_f_02	798.7769	(pause 0.12)	798.8970
517	DCB_se1_ag2_f_02	798.8970	getting food stamps, /??/, everything, like I was getting all the benefits, WIC,	803.5442
518	DCB_se1_ag2_f_02	803.5442	(pause 0.40)	803.9485
519	DCB_se1_ag2_f_02	803.9485	everything you name, I was	805.2131
520	DCB_se1_ag2_f_02	805.2131	(pause 0.13)	805.3412
521	DCB_se1_ag2_f_02	805.3412	getting every, all the benefits, but	806.9579
522	DCB_se1_ag2_f_02	806.9579	(pause 0.45)	807.4074
523	DCB_se1_ag2_f_02	807.4074	I didn't- I [know n- ]	808.2077
524	DCB_se2_ag2_f_01	807.8556	[/inaudible/]	808.8796
525	DCB_se1_ag2_f_02	808.4158	[no, then] sum- you know about summer jobs, the summer youth employment [program?]	811.5754
526	DCB_int_01	810.9930	[Mm-hm.]	811.5344
527	DCB_se1_ag2_f_02	812.1988	That came around	813.2833
528	DCB_se1_ag2_f_02	813.2833	(pause 0.50)	813.7875
529	DCB_se1_ag2_f_02	813.7875	and I quit my- I quit my real job and I said okay I'm'a just see how this works because this is in a government building.	819.7670
530	DCB_se1_ag2_f_02	819.7670	(pause 0.36)	820.1237
531	DCB_se1_ag2_f_02	820.1237	This is a government position, I'm'a see how this work, everybody was like, No you're dumb, you're stupid, why would you quit your real job?	824.8579
532	DCB_se1_ag2_f_02	824.8579	(pause 0.27)	825.1232
533	DCB_se1_ag2_f_02	825.1232	So this was a summer job that's gonna be over by the end of the summer.	827.6619
534	DCB_se1_ag2_f_02	827.6619	(pause 0.86)	828.5248
535	DCB_se1_ag2_f_02	828.5248	And I was like, you know,	829.2972
536	DCB_se1_ag2_f_02	829.2972	(pause 0.44)	829.7414
537	DCB_se1_ag2_f_02	829.7414	if- if it's-	830.6578
538	DCB_se1_ag2_f_02	830.6578	(pause 0.58)	831.2393
539	DCB_se1_ag2_f_02	831.2393	I put in a two weeks notice and my boss told me if you need to come back, you can come back, you're /?/ what you supposed to do.	836.5537
540	DCB_se1_ag2_f_02	836.5537	(pause 0.31)	836.8631
541	DCB_se1_ag2_f_02	836.8631	So I tried the job out and it did end,	839.3683
542	DCB_se1_ag2_f_02	839.3683	(pause 0.54)	839.9045
543	DCB_se1_ag2_f_02	839.9045	but they ended up calling me back and they was like, okay you did so well want- we want you to come on by, and so I ended up getting a full time position	846.0604
544	DCB_se1_ag2_f_02	846.0604	(pause 0.62)	846.6809
545	DCB_se1_ag2_f_02	846.6809	at /RD-WORK-6/ so that worked out.	848.7751
546	DCB_se1_ag2_f_02	848.7751	(pause 0.59)	849.3633
547	DCB_se1_ag2_f_02	849.3633	Then my rent was no longer twenty dollars, <laugh> my rent- <laugh>	853.7894
548	DCB_se2_ag2_f_01	852.1006	[<laugh>]	854.2496
549	DCB_int_01	852.4728	[/It sure wasn't/.]	853.4612
550	DCB_int_01	853.9094	Amen.	854.4497
551	DCB_se1_ag2_f_02	854.4749	my rent-	854.9003
552	DCB_se1_ag2_f_02	854.9003	(pause 0.13)	855.0312
553	DCB_se1_ag2_f_02	855.0312	I'm sorry. My rent was no longer twenty dollars,	857.4660
554	DCB_se1_ag2_f_02	857.4660	(pause 0.53)	857.9966
555	DCB_se1_ag2_f_02	857.9966	they cut me off of food stamps [um,]	860.4303
556	DCB_se1_ag2_f_04	860.1708	[You got] the real life bills.	861.5754
557	DCB_se1_ag2_f_02	861.6075	Yeah <laugh> um,	863.4163
558	DCB_se1_ag2_f_02	863.4163	(pause 0.66)	864.0806
559	DCB_se1_ag2_f_02	864.0806	n-	864.2847
560	DCB_se1_ag2_f_02	864.2847	(pause 0.20)	864.4808
561	DCB_se1_ag2_f_02	864.4808	I- the only thing they allowed me to continue was Medicaid.	867.7235
562	DCB_int_01	868.0357	Mm-hm.	868.5479
563	DCB_se1_ag2_f_02	868.6039	Yeah, and then two years later,	870.7999
564	DCB_se1_ag2_f_02	870.7999	(pause 0.42)	871.2211
565	DCB_se1_ag2_f_02	871.2211	no.	871.6331
566	DCB_se1_ag2_f_02	871.6331	(pause 0.18)	871.8134
567	DCB_se1_ag2_f_02	871.8134	Hold on,	872.2881
568	DCB_se1_ag2_f_02	872.2881	(pause 0.33)	872.6218
569	DCB_se1_ag2_f_02	872.6218	so after my oldest son was born I got pregnant again.	875.0161
570	DCB_se1_ag2_f_02	875.0161	(pause 0.80)	875.8125
571	DCB_se1_ag2_f_02	875.8125	I had abortion with	876.5688
572	DCB_se1_ag2_f_02	876.5688	(pause 0.18)	876.7489
573	DCB_se1_ag2_f_02	876.7489	the second baby.	877.7094
574	DCB_se1_ag2_f_02	877.7094	(pause 0.53)	878.2416
575	DCB_se1_ag2_f_02	878.2416	Then-	878.9656
576	DCB_se1_ag2_f_02	878.9656	(pause 0.17)	879.1392
577	DCB_se1_ag2_f_02	879.1392	no no no no. [<laugh>]	882.1847
578	DCB_int_01	881.5564	[Okay, rewind.] We [going back.]	883.0771
579	DCB_se1_ag2_f_02	882.5568	[Yeah rewind.]	883.2772
580	DCB_se1_ag2_f_02	883.5613	Okay.	884.2213
581	DCB_se1_ag2_f_02	884.2213	(pause 0.19)	884.4109
582	DCB_se1_ag2_f_02	884.4109	Before my son was born I got pregnant.	886.9481
583	DCB_int_01	887.0041	Mm-hm.	887.3414
584	DCB_se1_ag2_f_02	887.4243	I didn't have that baby.	888.4363
585	DCB_se1_ag2_f_02	888.4363	(pause 0.18)	888.6209
586	DCB_se1_ag2_f_02	888.6209	All this with the same man, I was with one- with this man for four-	890.9889
587	DCB_se1_ag2_f_02	890.9889	(pause 0.43)	891.4154
588	DCB_se1_ag2_f_02	891.4154	four almost five years.	892.7280
589	DCB_int_01	892.8400	Mm-hm.	893.2147
590	DCB_se1_ag2_f_02	893.4483	So I was with him, got pregnant.	895.7534
591	DCB_se1_ag2_f_02	895.7534	(pause 0.51)	896.2656
592	DCB_se1_ag2_f_02	896.2656	Hold on, I met him in August,	898.0116
593	DCB_se1_ag2_f_02	898.0116	(pause 0.41)	898.4198
594	DCB_se1_ag2_f_02	898.4198	I got pregnant [by him in December,]	900.3012
595	DCB_se2_ag2_f_01	899.0041	[/inaudible/]	900.9334
596	DCB_se1_ag2_f_02	901.7414	I- I aborted that baby in December. I got-	904.6760
597	DCB_se2_ag2_f_01	904.2237	[Who was that?]	904.8851
598	DCB_se1_ag2_f_02	905.2562	Huh?	905.5736
599	DCB_se2_ag2_f_01	905.7404	Who was that?	906.3551
600	DCB_se1_ag2_f_02	906.6289	This was /RD-NAME-2/.	907.5702
601	DCB_se2_ag2_f_01	907.6893	Oh.	908.1520
602	DCB_se1_ag2_f_02	908.4709	<laugh>	909.1576
603	DCB_se1_ag2_f_02	909.1576	(pause 0.69)	909.8436
604	DCB_se1_ag2_f_02	909.8436	[<laugh>]	910.4889
605	DCB_se1_ag2_f_04	910.0757	[She know] her baby father [is girl.]	912.0597
606	DCB_se1_ag2_f_02	911.3763	[<laugh>]	912.1883
607	DCB_se1_ag2_f_02	912.5368	I aborted that baby in December,	914.5848
608	DCB_se1_ag2_f_02	914.5848	(pause 0.35)	914.9392
609	DCB_se1_ag2_f_02	914.9392	Then I got pregnant again in Jan- the very the next month	917.2816
610	DCB_se1_ag2_f_04	917.5644	/??/	918.1286
611	DCB_se1_ag2_f_02	918.0806	with my oldest son.	919.3593
612	DCB_se1_ag2_f_02	919.6133	I had him in October,	921.4217
613	DCB_se1_ag2_f_02	921.4217	(pause 0.97)	922.3878
614	DCB_se1_ag2_f_02	922.3878	before my six weeks is up I was pregnant again <laugh>	925.7807
615	DCB_int_01	926.1188	Okay.	926.6841
616	DCB_se2_ag2_f_01	926.8031	/inaudible/ no judgement.	928.4599
617	DCB_int_01	928.7800	Mm-mm.	929.4253
618	DCB_se2_ag2_f_01	929.6524	Oh, she don't wanna hear my [/inaudible/]	931.9135
619	DCB_se1_ag2_f_02	930.9450	[I got pregnant again.]	932.3490
620	DCB_se1_ag2_f_02	932.9139	I did not have that baby,	934.4118
621	DCB_se1_ag2_f_02	934.4118	(pause 0.50)	934.9121
622	DCB_se1_ag2_f_02	934.9121	and then I preg- got pregnant with my second son,	937.4452
623	DCB_se1_ag2_f_02	937.4452	(pause 0.65)	938.0975
624	DCB_se1_ag2_f_02	938.0975	<ts>	938.2056
625	DCB_se1_ag2_f_02	938.2056	(pause 0.11)	938.3136
626	DCB_se1_ag2_f_02	938.3136	and	939.0032
627	DCB_se1_ag2_f_02	939.0032	(pause 0.27)	939.2753
628	DCB_se1_ag2_f_02	939.2753	I didn't wanna keep him but it- m- God was telling me like, if you have abortion,	943.6013
629	DCB_se1_ag2_f_02	943.6013	(pause 0.36)	943.9655
630	DCB_se1_ag2_f_02	943.9655	I'm gonna kill you.	945.0588
631	DCB_se1_ag2_f_02	945.0588	(pause 0.09)	945.1472
632	DCB_se1_ag2_f_02	945.1472	[You know what I'm saying like, <laugh> like,]	948.3767
633	DCB_se2_ag2_f_01	945.1753	[<laugh>]	948.3072
634	DCB_se1_ag2_f_04	948.6769	Did God physically say that?	950.1416
635	DCB_se1_ag2_f_02	950.1896	Like I-	950.8819
636	DCB_se1_ag2_f_04	950.9392	You [felt that?]	951.5554
637	DCB_se2_ag2_f_01	951.1403	[/inaudible/]	951.7761
638	DCB_se1_ag2_f_02	951.5194	[I] felt it like, I- that- that's another thing like, my mom has always like	955.2571
639	DCB_se1_ag2_f_02	955.4132	brought us up in church /and though-/ and although we not li- her children aren't the most like	959.3963
640	DCB_se1_ag2_f_02	959.3963	(pause 0.42)	959.8205
641	DCB_se1_ag2_f_02	959.8205	religious people in the world it's just like, those things will never leave you.	963.1633
642	DCB_int_01	963.1312	Yup.	963.4379
643	DCB_se1_ag2_f_02	963.4994	You know, so,	964.6287
644	DCB_se1_ag2_f_02	964.6287	(pause 0.33)	964.9601
645	DCB_se1_ag2_f_02	964.9601	it's just like,	965.7668
